Avg_Non_Nov_Revenue,Nov_Revenue,Seasonal_Lift
724.7409090909091,830.4399999999999,105.69909090909084
145.38090909090909,250.02999999999997,104.64909090909089
1753.9654545454543,1855.98,102.01454545454567
382.7509090909091,482.81,100.05909090909091
121.20727272727272,220.89000000000001,99.68272727272729
133.46,232.28000000000003,98.82000000000002
134.2490909090909,231.54,97.29090909090908
137.0209090909091,233.71,96.68909090909091
119.8009090909091,216.32,96.51909090909089
148.04727272727274,244.3,96.25272727272727
256.27181818181816,352.38000000000005,96.10818181818189
176.8427272727273,272.70000000000005,95.85727272727274
120.61818181818184,215.45000000000002,94.83181818181818
176.28272727272727,270.0,93.71727272727273
104.95454545454545,198.0,93.04545454545455
204.83727272727273,296.37,91.53272727272727
160.31636363636363,251.66,91.34363636363636
379.3454545454546,470.31,90.96454545454543
111.27090909090909,201.38,90.10909090909091
103.81,193.89,90.07999999999998
293.3581818181818,382.72999999999996,89.37181818181818
214.23090909090908,301.87,87.63909090909092
220.65727272727273,307.63,86.97272727272727
141.27545454545455,227.79,86.51454545454544
1419.9718181818182,1506.01,86.03818181818178
236.41363636363639,321.22,84.80636363636364
123.99727272727273,208.24,84.24272727272728
208.02727272727273,292.18,84.15272727272728
200.9381818181818,284.77,83.83181818181819
192.35181818181817,274.72,82.36818181818185
161.31,241.56,80.25
152.55090909090907,232.57,80.01909090909092
162.43363636363637,242.26999999999998,79.83636363636361
100.43,180.14,79.70999999999998
108.85181818181817,188.16,79.30818181818182
149.6109090909091,226.99999999999997,77.38909090909087
102.19909090909091,179.54999999999998,77.35090909090907
125.66909090909093,202.89,77.22090909090906
266.3627272727273,342.72,76.35727272727274
126.25454545454545,200.77,74.51545454545456
109.28636363636365,181.78,72.49363636363636
131.52727272727273,203.76,72.23272727272726
103.00363636363636,175.2,72.19636363636363
233.17090909090913,304.44,71.26909090909086
262.6218181818182,332.34,69.71818181818179
121.14999999999999,189.56,68.41000000000001
540.4127272727272,608.7,68.2872727272728
333.24818181818176,400.49,67.24181818181825
936.9436363636364,1004.1800000000001,67.23636363636365
149.78181818181818,216.81,67.02818181818182
319.7381818181819,386.73,66.99181818181813
108.23545454545456,175.07,66.83454545454543
146.5054545454545,212.94,66.43454545454549
219.2836363636363,285.42999999999995,66.14636363636365
270.94,336.87,65.93
111.17636363636365,176.38,65.20363636363635
113.78818181818183,178.96,65.17181818181818
105.44090909090909,170.56,65.11909090909091
131.46,194.25,62.78999999999999
103.31545454545453,165.75,62.43454545454547
103.83272727272728,166.21,62.377272727272725
315.73818181818183,377.09,61.351818181818146
200.14454545454547,260.29,60.145454545454555
172.12727272727275,231.53,59.40272727272725
123.52454545454545,182.37,58.84545454545456
579.2299999999999,637.76,58.530000000000086
124.4309090909091,182.56,58.129090909090905
611.6136363636363,669.26,57.64636363636373
147.71272727272728,205.23,57.51727272727271
108.95727272727275,166.41,57.452727272727245
430.99999999999994,488.45,57.450000000000045
100.27727272727275,157.65,57.37272727272726
168.99545454545458,226.2,57.20454545454541
213.32090909090914,270.47999999999996,57.15909090909082
206.95454545454547,264.0,57.04545454545453
584.8918181818182,641.24,56.34818181818184
198.26000000000005,254.01000000000002,55.74999999999997
321.6154545454545,375.96999999999997,54.35454545454547
102.71090909090908,156.6,53.88909090909091
163.6027272727273,217.31,53.70727272727271
994.9481818181819,1048.47,53.52181818181816
208.6863636363636,259.3,50.6136363636364
561.6972727272728,612.3,50.60272727272718
269.6281818181819,319.84000000000003,50.21181818181816
262.3672727272728,312.29,49.92272727272723
513.8590909090909,563.55,49.69090909090903
569.9909090909091,619.3,49.309090909090855
144.09545454545457,193.13,49.03454545454542
340.0172727272727,387.7,47.68272727272728
193.20454545454547,240.66000000000003,47.45545454545456
642.0236363636363,689.41,47.386363636363626
158.82545454545456,206.16,47.334545454545434
193.50363636363636,239.94,46.43636363636364
580.9481818181819,627.3299999999999,46.38181818181806
343.9054545454546,389.76,45.854545454545416
313.84090909090907,359.55999999999995,45.71909090909088
191.5581818181818,237.12,45.56181818181821
164.71272727272728,210.06,45.347272727272724
110.72000000000001,155.35,44.62999999999998
139.38,183.57,44.19
186.24181818181816,230.24,43.99818181818185
141.95454545454547,185.94,43.98545454545453
153.20454545454544,196.82999999999998,43.625454545454545
515.5672727272727,559.13,43.56272727272733
921.2227272727272,963.11,41.88727272727283
209.99545454545452,251.49999999999997,41.50454545454545
124.82727272727274,165.9,41.07272727272726
901.3072727272728,942.2,40.89272727272726
220.73363636363635,261.24,40.50636363636366
136.72181818181818,176.98,40.25818181818181
106.5909090909091,145.98,39.389090909090896
257.68454545454546,296.49,38.80545454545455
188.15818181818184,226.64000000000001,38.48181818181817
148.12818181818182,186.51,38.381818181818176
103.90636363636362,140.85999999999999,36.95363636363636
159.78,195.59,35.81
502.37545454545455,536.9100000000001,34.53454545454554
100.60181818181819,135.1,34.498181818181806
213.0936363636364,247.46,34.366363636363616
272.5763636363637,306.82,34.24363636363631
156.15999999999997,190.14,33.98000000000002
562.6354545454546,595.88,33.244545454545346
289.14818181818185,321.72,32.57181818181817
120.92454545454547,152.95,32.02545454545452
175.57545454545453,207.57,31.99454545454546
291.21999999999997,322.75,31.53000000000003
179.25090909090912,210.75,31.49909090909088
230.2590909090909,261.1,30.840909090909122
159.42363636363638,189.62,30.19636363636363
139.81090909090906,169.92,30.109090909090924
107.47272727272728,137.16,29.687272727272713
193.91363636363639,223.06,29.146363636363617
531.73,560.8,29.069999999999936
267.7354545454545,296.0,28.264545454545498
237.6772727272727,264.92,27.242727272727308
132.23818181818183,159.26000000000002,27.02181818181819
773.6818181818181,800.34,26.6581818181819
106.89181818181818,133.04000000000002,26.14818181818184
136.07,161.65,25.580000000000013
194.36636363636364,219.12,24.75363636363636
171.84090909090912,195.89000000000001,24.049090909090893
231.4472727272727,255.2,23.7527272727273
316.0281818181818,339.39000000000004,23.36181818181825
276.1190909090909,298.26000000000005,22.140909090909133
125.3909090909091,146.64,21.24909090909088
111.44636363636367,131.17,19.723636363636317
145.99818181818182,164.91,18.911818181818177
101.78181818181817,119.9,18.11818181818184
129.02454545454546,146.62,17.595454545454544
236.68727272727273,253.19,16.50272727272727
404.54636363636365,420.65000000000003,16.103636363636383
137.3981818181818,153.42,16.02181818181819
223.38090909090909,239.29,15.909090909090907
130.69909090909093,146.38,15.680909090909068
131.10181818181817,146.62,15.51818181818183
137.49363636363634,152.37,14.876363636363664
101.2781818181818,116.10000000000001,14.821818181818202
209.2890909090909,223.96,14.670909090909106
125.48818181818183,139.92000000000002,14.431818181818187
254.71454545454546,268.25,13.535454545454542
103.14181818181818,116.13,12.988181818181815
926.8472727272728,938.88,12.032727272727243
223.04545454545453,234.89999999999998,11.854545454545445
134.5681818181818,146.35,11.781818181818181
100.94727272727273,112.34,11.39272727272727
111.89272727272729,123.23,11.337272727272719
168.03454545454545,178.71,10.675454545454556
111.72818181818182,122.13,10.401818181818172
165.3390909090909,174.75,9.410909090909087
130.2718181818182,139.22,8.948181818181808
2492.587272727273,2501.11,8.522727272727025
190.22727272727272,196.5,6.2727272727272805
108.6218181818182,114.17000000000002,5.548181818181817
101.62000000000002,107.04,5.4199999999999875
235.8290909090909,240.70999999999998,4.8809090909090855
183.39181818181817,188.23,4.838181818181823
146.7690909090909,151.12,4.350909090909113
127.24272727272728,131.52,4.277272727272731
657.4654545454546,660.41,2.9445454545453913
150.84000000000003,153.36,2.519999999999982
133.7309090909091,136.2,2.4690909090908804
160.22363636363636,162.46,2.2363636363636488
555.3254545454546,556.78,1.4545454545453822
1160.870909090909,1162.13,1.2590909090911282
195.76000000000002,196.72,0.9599999999999795
221.9090909090909,221.94,0.03090909090909122
110.81363636363636,110.7,-0.11363636363635976
126.90363636363637,125.49,-1.4136363636363711
911.4218181818181,908.99,-2.43181818181813
150.21727272727273,147.57,-2.6472727272727354
232.02272727272728,229.24,-2.7827272727272714
148.84727272727275,146.01999999999998,-2.8272727272727707
553.8218181818181,550.51,-3.3118181818181256
340.4990909090909,337.1,-3.399090909090887
115.99545454545454,112.19999999999999,-3.7954545454545467
269.96,265.90999999999997,-4.050000000000011
112.99727272727272,108.55,-4.447272727272718
1565.119090909091,1560.06,-5.059090909091083
134.42636363636365,128.8,-5.626363636363635
184.77727272727273,178.71,-6.067272727272723
222.9663636363636,216.04999999999998,-6.916363636363627
124.92454545454544,117.99,-6.934545454545443
158.90363636363634,151.85,-7.053636363636343
194.6118181818182,187.38,-7.231818181818198
162.83909090909088,154.92000000000002,-7.919090909090869
224.95272727272723,214.79999999999998,-10.152727272727248
759.2781818181818,749.12,-10.158181818181788
128.75636363636366,118.25999999999999,-10.496363636363668
245.6954545454545,234.57999999999998,-11.115454545454526
336.8118181818182,325.62,-11.191818181818178
163.51454545454544,152.02,-11.494545454545431
215.36363636363637,203.2,-12.163636363636385
195.06727272727275,182.9,-12.167272727272746
125.42909090909093,112.26,-13.169090909090926
286.94454545454545,273.58,-13.364545454545464
119.86454545454544,105.98000000000002,-13.884545454545417
140.04545454545453,126.0,-14.045454545454533
181.80272727272728,167.55,-14.25272727272727
1072.8172727272724,1058.54,-14.277272727272475
131.38818181818183,116.83,-14.558181818181836
164.83636363636364,149.48,-15.356363636363653
135.73999999999998,119.35999999999999,-16.379999999999995
1469.8372727272729,1453.22,-16.617272727272848
107.59909090909088,90.64,-16.959090909090875
271.7609090909091,253.92999999999998,-17.830909090909103
178.46818181818188,160.47,-17.998181818181877
1813.1872727272728,1794.8100000000002,-18.37727272727261
110.3090909090909,91.9,-18.409090909090892
247.69363636363633,229.17999999999998,-18.51363636363635
105.83181818181819,87.3,-18.531818181818196
800.9763636363637,782.32,-18.656363636363608
235.18454545454543,216.26999999999998,-18.914545454545447
378.32090909090914,358.1,-20.220909090909117
222.6981818181818,201.98999999999998,-20.708181818181828
125.55727272727272,104.64999999999999,-20.907272727272726
167.3518181818182,145.93,-21.421818181818196
130.0936363636364,108.59,-21.50363636363639
116.81272727272727,94.35,-22.462727272727278
375.10090909090906,352.38,-22.72090909090906
111.95272727272727,89.10000000000001,-22.852727272727265
176.23545454545456,152.95000000000002,-23.28545454545454
121.06636363636363,97.42,-23.64636363636363
101.92454545454547,76.70000000000002,-25.22454545454545
177.34545454545454,152.10000000000002,-25.24545454545452
155.07363636363635,128.82000000000002,-26.253636363636332
100.27181818181818,73.47,-26.801818181818177
175.20545454545456,147.0,-28.205454545454558
575.9954545454545,545.98,-30.01545454545453
426.4627272727273,396.34999999999997,-30.11272727272734
188.6609090909091,158.4,-30.26090909090908
1788.7390909090907,1758.3899999999999,-30.34909090909082
166.59181818181818,135.29999999999998,-31.2918181818182
287.83636363636367,256.28,-31.5563636363637
170.64272727272729,138.9,-31.74272727272728
147.94727272727275,115.5,-32.44727272727275
447.47272727272724,414.28000000000003,-33.19272727272721
176.2581818181818,142.8,-33.4581818181818
201.22454545454545,166.58999999999997,-34.634545454545474
141.49363636363634,105.35999999999999,-36.133636363636356
3459.264545454546,3422.78,-36.484545454545696
1731.3618181818179,1694.6000000000001,-36.761818181817716
760.1290909090909,723.25,-36.879090909090905
180.3709090909091,143.45,-36.920909090909106
151.00818181818178,113.83999999999999,-37.16818181818179
373.11272727272734,335.49000000000007,-37.622727272727275
139.19727272727275,101.46000000000001,-37.73727272727274
246.26545454545456,208.5,-37.76545454545456
227.85272727272724,189.95,-37.90272727272725
316.1118181818182,277.63,-38.4818181818182
337.87727272727267,299.39,-38.48727272727268
110.77636363636366,71.86,-38.916363636363656
129.65090909090907,90.64000000000001,-39.01090909090905
300.45181818181817,260.07,-40.381818181818176
101.89727272727272,60.959999999999994,-40.93727272727273
357.7845454545455,316.69,-41.09454545454548
182.98818181818186,141.89000000000001,-41.09818181818184
105.88909090909091,64.71000000000001,-41.1790909090909
173.78636363636363,132.53000000000003,-41.2563636363636
608.0118181818181,566.5200000000001,-41.49181818181796
324.77272727272725,282.81,-41.96272727272725
177.20545454545453,135.06,-42.14545454545453
197.0772727272727,154.68,-42.39727272727271
128.35909090909092,85.28999999999999,-43.06909090909093
423.2763636363636,380.01,-43.26636363636362
135.63,92.02000000000001,-43.609999999999985
135.21272727272728,91.03999999999999,-44.172727272727286
303.3209090909091,258.84999999999997,-44.47090909090912
111.93363636363638,67.32000000000001,-44.613636363636374
852.7463636363635,808.11,-44.63636363636351
133.14181818181817,88.41,-44.73181818181817
176.19545454545457,131.25,-44.94545454545457
105.84636363636363,60.62,-45.22636363636364
115.65454545454546,70.19,-45.46454545454546
109.66090909090909,63.8,-45.86090909090909
101.15727272727273,55.26,-45.89727272727273
134.43090909090907,88.51,-45.92090909090906
143.43545454545455,97.27,-46.16545454545455
308.58818181818185,262.2,-46.38818181818186
124.06454545454544,77.39,-46.67454545454544
184.65818181818182,137.97,-46.68818181818182
321.4563636363637,273.9,-47.5563636363637
135.61272727272728,87.30999999999999,-48.302727272727296
169.19636363636366,120.78999999999999,-48.406363636363665
142.57454545454547,93.39,-49.18454545454547
117.46727272727274,67.85000000000001,-49.617272727272734
107.54636363636365,56.05,-51.496363636363654
206.5590909090909,154.95999999999998,-51.59909090909093
323.94363636363636,272.13,-51.81363636363636
406.27818181818185,354.15000000000003,-52.128181818181815
103.09636363636363,50.72,-52.376363636363635
246.46090909090907,193.18,-53.28090909090906
103.30272727272728,49.8,-53.502727272727284
1808.670909090909,1753.66,-55.010909090908854
136.39363636363635,80.75999999999999,-55.633636363636356
110.33818181818182,54.63,-55.70818181818182
133.4945454545455,75.84,-57.654545454545485
1160.657272727273,1102.7,-57.95727272727299
224.0072727272727,164.89,-59.117272727272706
164.89454545454544,105.64,-59.254545454545436
480.75909090909096,420.75,-60.00909090909096
460.6609090909091,399.99,-60.670909090909106
324.3081818181818,263.07,-61.23818181818183
228.4418181818182,166.78,-61.661818181818205
1773.292727272727,1711.4599999999998,-61.8327272727272
123.04727272727273,61.19,-61.85727272727273
419.16727272727275,357.0,-62.167272727272746
140.01818181818183,77.47,-62.54818181818183
231.67818181818177,169.03,-62.64818181818177
340.82363636363635,278.09000000000003,-62.73363636363632
987.7154545454545,924.9800000000001,-62.73545454545433
114.96,51.94,-63.019999999999996
637.0427272727273,573.88,-63.16272727272735
148.63454545454545,85.32000000000001,-63.31454545454544
503.6581818181819,440.11999999999995,-63.538181818181954
136.48999999999998,72.58999999999999,-63.89999999999999
110.34454545454545,46.3,-64.04454545454546
131.48727272727274,64.9,-66.58727272727273
128.12636363636364,61.01,-67.11636363636364
335.7163636363636,268.29999999999995,-67.41636363636366
923.16,855.73,-67.42999999999995
181.71272727272728,112.02,-69.69272727272728
180.53181818181818,110.0,-70.53181818181818
175.85636363636365,105.0,-70.85636363636365
137.1,65.88,-71.22
509.0009090909091,437.50000000000006,-71.50090909090903
275.3118181818182,203.01000000000002,-72.30181818181816
498.31909090909085,425.73,-72.58909090909083
120.70727272727272,46.5,-74.20727272727272
215.77818181818182,141.36,-74.41818181818181
264.52272727272725,190.10000000000002,-74.42272727272723
316.2936363636364,240.64,-75.6536363636364
298.90999999999997,222.71,-76.19999999999996
202.93272727272725,125.98,-76.95272727272724
167.2536363636364,89.89999999999999,-77.3536363636364
540.67,463.31,-77.35999999999996
240.88454545454545,162.99,-77.89454545454544
241.87454545454545,162.46,-79.41454545454545
111.12636363636365,31.32,-79.80636363636364
279.59999999999997,199.6,-79.99999999999997
101.4,21.25,-80.15
167.0181818181818,86.08999999999999,-80.92818181818181
176.4936363636364,94.07000000000001,-82.42363636363639
233.66909090909095,150.94,-82.72909090909096
263.57909090909084,179.58,-83.99909090909082
158.20181818181817,73.64000000000001,-84.56181818181815
119.37181818181816,34.8,-84.57181818181816
311.1209090909091,225.01999999999998,-86.10090909090911
102.45545454545454,15.299999999999999,-87.15545454545455
181.86363636363637,94.5,-87.36363636363637
119.69727272727273,32.120000000000005,-87.57727272727273
167.10363636363635,78.96,-88.14363636363636
109.09272727272727,20.8,-88.29272727272728
833.5581818181818,744.93,-88.62818181818182
115.30545454545455,26.64,-88.66545454545455
123.73454545454545,34.65,-89.08454545454546
153.65545454545457,64.2,-89.45545454545457
100.94181818181819,9.899999999999999,-91.0418181818182
274.49818181818176,181.35,-93.14818181818177
186.6063636363636,93.19,-93.4163636363636
437.77454545454543,343.14,-94.63454545454545
175.4790909090909,79.85,-95.6290909090909
458.5154545454545,362.77,-95.74545454545449
416.52454545454543,320.55,-95.97454545454542
190.52363636363637,93.5,-97.02363636363637
440.81545454545454,343.11,-97.70545454545453
131.52545454545455,33.39,-98.13545454545455
157.92909090909092,59.580000000000005,-98.3490909090909
266.6872727272727,167.9,-98.78727272727272
314.61818181818177,215.8,-98.81818181818176
161.00272727272727,61.39,-99.61272727272727
100.56727272727272,0.83,-99.73727272727272
103.26727272727273,3.12,-100.14727272727272
181.97909090909093,81.78,-100.19909090909093
135.8763636363637,35.29,-100.5863636363637
100.60181818181817,0.0,-100.60181818181817
100.62545454545453,0.0,-100.62545454545453
101.00454545454545,0.0,-101.00454545454545
189.95636363636368,88.3,-101.65636363636368
159.4154545454545,57.57,-101.84545454545452
102.72636363636364,0.0,-102.72636363636364
103.21818181818179,0.0,-103.21818181818179
103.62363636363635,0.0,-103.62363636363635
164.80636363636364,60.71,-104.09636363636363
105.25454545454546,0.0,-105.25454545454546
145.1927272727273,39.6,-105.5927272727273
134.78,28.95,-105.83
105.99181818181818,0.0,-105.99181818181818
106.00636363636363,0.0,-106.00636363636363
178.9227272727273,72.41,-106.51272727272729
1991.0109090909093,1884.17,-106.84090909090924
159.55363636363637,52.22,-107.33363636363637
439.1372727272728,331.28000000000003,-107.85727272727274
146.2790909090909,38.25,-108.02909090909091
108.37818181818183,0.0,-108.37818181818183
108.41818181818181,0.0,-108.41818181818181
157.42818181818186,48.72,-108.70818181818186
120.38818181818183,11.6,-108.78818181818184
109.06818181818181,0.0,-109.06818181818181
169.51727272727274,60.36,-109.15727272727274
109.57272727272726,0.0,-109.57272727272726
181.91090909090906,71.4,-110.51090909090905
110.70272727272727,0.0,-110.70272727272727
410.84909090909093,299.96,-110.88909090909095
119.05636363636364,7.46,-111.59636363636365
111.88909090909088,0.0,-111.88909090909088
127.76,15.75,-112.01
336.50454545454545,224.35,-112.15454545454546
145.60999999999999,33.43,-112.17999999999998
332.67272727272723,219.32,-113.35272727272724
231.9790909090909,118.52,-113.4590909090909
113.98,0.0,-113.98
390.65000000000003,276.61,-114.04000000000002
143.74818181818182,29.689999999999998,-114.05818181818182
495.5490909090909,381.46,-114.08909090909094
144.70454545454547,29.94,-114.76454545454547
157.48545454545453,42.46,-115.02545454545452
147.71727272727276,32.53,-115.18727272727276
115.28999999999998,0.0,-115.28999999999998
808.7545454545453,693.42,-115.33454545454538
510.0127272727273,394.40999999999997,-115.60272727272735
115.79636363636364,0.0,-115.79636363636364
128.02181818181816,10.79,-117.23181818181817
384.96636363636367,267.48,-117.48636363636365
280.8027272727272,163.05,-117.75272727272721
918.27,800.15,-118.12
118.16636363636363,0.0,-118.16636363636363
141.94545454545454,23.4,-118.54545454545453
118.96,0.0,-118.96
119.43545454545455,0.0,-119.43545454545455
170.97363636363636,50.46,-120.51363636363635
120.68181818181819,0.0,-120.68181818181819
205.84636363636363,84.63,-121.21636363636364
121.46727272727274,0.0,-121.46727272727274
121.52545454545456,0.0,-121.52545454545456
1829.0800000000004,1706.78,-122.30000000000041
228.87181818181818,106.39999999999999,-122.4718181818182
122.87636363636366,0.0,-122.87636363636366
360.2427272727273,237.26,-122.98272727272729
1190.5390909090909,1067.55,-122.98909090909092
123.3,0.0,-123.3
251.21818181818182,127.83,-123.38818181818182
350.52909090909094,225.88,-124.64909090909094
125.48000000000002,0.0,-125.48000000000002
150.9936363636364,24.96,-126.03363636363639
220.44272727272727,94.15,-126.29272727272726
177.44727272727275,51.14999999999999,-126.29727272727276
126.5218181818182,0.0,-126.5218181818182
186.4454545454546,59.510000000000005,-126.93545454545459
127.36545454545454,0.0,-127.36545454545454
171.62,44.03,-127.59
127.63090909090911,0.0,-127.63090909090911
129.25727272727272,0.0,-129.25727272727272
1502.2081818181819,1371.61,-130.59818181818196
151.8045454545455,20.700000000000003,-131.10454545454547
131.52636363636364,0.0,-131.52636363636364
144.6781818181818,13.049999999999999,-131.6281818181818
132.14363636363635,0.0,-132.14363636363635
462.27272727272725,330.0,-132.27272727272725
132.79454545454544,0.0,-132.79454545454544
132.8009090909091,0.0,-132.8009090909091
144.80454545454546,10.92,-133.88454545454547
291.1672727272727,156.98,-134.1872727272727
150.23545454545453,15.9,-134.33545454545452
134.37272727272727,0.0,-134.37272727272727
333.23454545454547,198.26,-134.97454545454548
195.42181818181822,60.290000000000006,-135.13181818181823
135.36454545454546,0.0,-135.36454545454546
136.15636363636364,0.0,-136.15636363636364
468.29090909090917,331.93,-136.36090909090916
136.90545454545455,0.0,-136.90545454545455
172.93636363636367,35.95,-136.98636363636365
662.6090909090907,523.36,-139.24909090909068
139.71636363636364,0.0,-139.71636363636364
983.1218181818182,843.0500000000001,-140.07181818181812
140.10090909090908,0.0,-140.10090909090908
190.9781818181818,50.05,-140.92818181818183
681.5954545454546,540.22,-141.37545454545455
181.6490909090909,39.95,-141.6990909090909
142.63,0.0,-142.63
268.06454545454545,123.55,-144.51454545454544
361.2081818181818,215.64999999999998,-145.55818181818182
425.6281818181818,279.48,-146.1481818181818
225.4472727272727,78.47,-146.9772727272727
667.5127272727273,519.96,-147.55272727272722
150.05,2.25,-147.8
154.69818181818184,5.79,-148.90818181818184
201.46272727272734,52.50000000000001,-148.96272727272734
258.6409090909091,109.06,-149.58090909090907
150.36090909090908,0.0,-150.36090909090908
192.92545454545453,41.019999999999996,-151.90545454545452
174.73727272727274,22.669999999999998,-152.06727272727275
250.58363636363637,97.1,-153.48363636363638
303.82363636363635,150.09,-153.73363636363635
263.45727272727277,109.44999999999999,-154.00727272727278
372.24454545454546,216.29000000000002,-155.95454545454544
421.6545454545454,265.47,-156.1845454545454
253.30545454545455,93.95,-159.35545454545456
160.84090909090912,0.0,-160.84090909090912
177.09000000000003,14.850000000000001,-162.24000000000004
170.66545454545457,7.95,-162.71545454545458
542.8327272727273,379.96,-162.87272727272733
184.5181818181818,18.96,-165.5581818181818
166.0690909090909,0.0,-166.0690909090909
302.24,135.94,-166.3
173.5690909090909,6.75,-166.8190909090909
168.31454545454545,0.0,-168.31454545454545
265.82727272727277,97.5,-168.32727272727277
169.16181818181818,0.0,-169.16181818181818
170.08272727272728,0.0,-170.08272727272728
173.01090909090905,2.9,-170.11090909090905
507.0918181818181,336.59999999999997,-170.49181818181813
171.64545454545456,0.0,-171.64545454545456
175.20545454545456,0.0,-175.20545454545456
313.44545454545454,138.09,-175.35545454545453
219.8972727272727,42.65,-177.2472727272727
342.8218181818182,165.55,-177.27181818181816
284.4872727272727,106.72999999999999,-177.7572727272727
183.07181818181817,4.35,-178.72181818181818
662.0409090909089,480.17,-181.87090909090892
272.5963636363636,90.30000000000001,-182.2963636363636
182.34636363636363,0.0,-182.34636363636363
307.1463636363637,124.55,-182.59636363636366
659.5936363636364,476.03,-183.56363636363642
420.2772727272728,236.4,-183.8772727272728
184.17818181818183,0.0,-184.17818181818183
414.73454545454547,228.59,-186.14454545454547
557.9018181818183,371.25000000000006,-186.65181818181821
299.05909090909086,112.21,-186.84909090909088
340.63272727272727,153.48000000000002,-187.15272727272725
189.69909090909093,0.0,-189.69909090909093
215.32999999999996,24.96,-190.36999999999995
194.1209090909091,3.3,-190.82090909090908
194.21272727272725,0.0,-194.21272727272725
990.369090909091,795.11,-195.25909090909101
229.26454545454544,33.26,-196.00454545454545
207.7709090909091,9.95,-197.8209090909091
879.360909090909,681.52,-197.840909090909
201.22,0.0,-201.22
204.59272727272727,0.0,-204.59272727272727
211.03090909090903,1.7,-209.33090909090905
609.2709090909091,397.26000000000005,-212.01090909090902
478.01454545454544,265.08,-212.93454545454546
214.0727272727273,0.0,-214.0727272727273
235.29636363636365,21.17,-214.12636363636364
274.0290909090909,59.4,-214.62909090909088
1286.4027272727274,1071.07,-215.33272727272742
282.52090909090913,66.0,-216.52090909090913
830.7109090909092,613.91,-216.80090909090927
227.75636363636366,10.2,-217.55636363636367
423.0790909090909,203.49,-219.58909090909088
221.82636363636365,0.0,-221.82636363636365
241.79363636363632,16.66,-225.13363636363633
945.4509090909088,719.94,-225.51090909090874
388.0309090909091,159.88,-228.15090909090912
230.09454545454548,0.0,-230.09454545454548
234.02090909090913,2.95,-231.07090909090914
234.31363636363633,0.0,-234.31363636363633
236.56181818181815,0.0,-236.56181818181815
236.6845454545454,0.0,-236.6845454545454
330.7490909090909,93.55,-237.1990909090909
237.2990909090909,0.0,-237.2990909090909
964.2881818181818,725.12,-239.16818181818178
830.3563636363637,590.48,-239.87636363636364
535.9809090909091,295.8,-240.1809090909091
413.25454545454545,172.77,-240.48454545454544
334.5345454545455,93.78999999999999,-240.7445454545455
241.9818181818182,0.0,-241.9818181818182
573.9763636363635,331.32,-242.65636363636355
714.5,471.39000000000004,-243.10999999999996
891.0709090909091,646.59,-244.4809090909091
244.82545454545453,0.0,-244.82545454545453
387.5290909090909,141.12,-246.40909090909088
504.42181818181814,257.79,-246.63181818181812
470.62727272727267,221.42999999999998,-249.1972727272727
250.67909090909095,0.0,-250.67909090909095
271.55636363636364,17.34,-254.21636363636364
545.549090909091,288.77000000000004,-256.77909090909094
1127.6027272727272,868.5500000000001,-259.0527272727271
14035.303636363637,13774.08,-261.2236363636366
627.9936363636364,366.38,-261.6136363636364
261.92545454545456,0.0,-261.92545454545456
1850.88,1586.02,-264.8600000000001
336.09909090909093,69.84,-266.2590909090909
1029.1163636363638,762.51,-266.60636363636377
266.7754545454546,0.0,-266.7754545454546
287.5736363636363,16.5,-271.0736363636363
1371.9536363636364,1093.67,-278.28363636363633
808.8927272727274,529.27,-279.6227272727274
282.81,0.0,-282.81
1034.543636363636,741.77,-292.7736363636361
295.7918181818182,0.0,-295.7918181818182
297.8372727272727,0.0,-297.8372727272727
318.3254545454545,19.96,-298.3654545454545
317.99,18.75,-299.24
300.15727272727275,0.0,-300.15727272727275
300.2218181818182,0.0,-300.2218181818182
301.5881818181818,0.0,-301.5881818181818
348.47272727272724,43.89,-304.58272727272725
348.8890909090909,43.92,-304.9690909090909
305.21272727272725,0.0,-305.21272727272725
578.3145454545455,272.48,-305.8345454545455
598.9418181818181,292.96,-305.98181818181814
651.9827272727273,344.41,-307.57272727272726
349.789090909091,41.300000000000004,-308.489090909091
374.65090909090907,66.0,-308.65090909090907
510.70727272727277,198.78,-311.9272727272728
326.6063636363636,13.75,-312.8563636363636
313.45909090909095,0.0,-313.45909090909095
313.6,0.0,-313.6
618.8127272727272,304.24,-314.5727272727272
317.4418181818182,0.0,-317.4418181818182
351.3454545454546,29.25,-322.0954545454546
1394.0618181818181,1070.8100000000002,-323.25181818181795
326.10818181818183,0.0,-326.10818181818183
472.5354545454545,146.17000000000002,-326.3654545454545
407.26090909090914,80.28,-326.9809090909091
342.6890909090909,13.16,-329.5290909090909
329.67727272727274,0.0,-329.67727272727274
332.44090909090914,0.0,-332.44090909090914
335.0,0.0,-335.0
347.9509090909091,11.549999999999999,-336.40090909090907
337.1381818181818,0.0,-337.1381818181818
337.25272727272727,0.0,-337.25272727272727
338.6354545454546,0.0,-338.6354545454546
2830.260909090909,2491.4700000000003,-338.7909090909088
360.56363636363636,17.4,-343.1636363636364
344.26454545454544,0.0,-344.26454545454544
932.8063636363636,579.0,-353.8063636363636
1894.7254545454548,1539.9599999999998,-354.765454545455
354.9745454545454,0.0,-354.9745454545454
415.42727272727274,54.6,-360.8272727272727
2364.240909090909,2002.5400000000002,-361.7009090909089
426.91181818181815,57.5,-369.41181818181815
1038.090909090909,668.0600000000001,-370.03090909090895
998.1145454545455,626.6,-371.51454545454544
